transcript_id_clean,symbol,feature,value,status
ENST00000009589,RPS20,tco_struct_accessibility_utr5_sd,0.3252638522721103,unverified
ENST00000009589,RPS20,tco_struct_accessibility_start_proximal_cds,0.4967247043333333,unverified
ENST00000009589,RPS20,tco_struct_accessibility_stop_proximal_cds,0.5317605494333333,unverified
ENST00000009589,RPS20,tco_struct_accessibility_cds_mean,0.47472561176944444,unverified
ENST00000009589,RPS20,tco_struct_accessibility_cds_min,0.005265653,unverified
ENST00000009589,RPS20,tco_struct_accessibility_cds_sd,0.30508602522635087,unverified
ENST00000009589,RPS20,tco_struct_accessibility_stop_proximal_utr3,0.49807000333333334,unverified
ENST00000009589,RPS20,tco_struct_accessibility_distal_utr3,0.5434746733333333,unverified
ENST00000009589,RPS20,tco_struct_accessibility_utr3_mean,0.5325639277777777,unverified
ENST00000009589,RPS20,tco_struct_accessibility_utr3_min,0.1835273,unverified
ENST00000009589,RPS20,tco_struct_accessibility_utr3_sd,0.21580736317767105,unverified
ENST00000216190,EIF3D,utr5_length,101,recomputed
ENST00000216190,EIF3D,utr3_length,132,recomputed
ENST00000216190,EIF3D,cds_length,1647,recomputed
ENST00000216190,EIF3D,log2_utr5_length,6.672425341971495,unverified
ENST00000216190,EIF3D,log2_utr3_length,7.05528243550119,unverified
ENST00000216190,EIF3D,log2_cds_length,10.686500527183219,unverified
ENST00000216190,EIF3D,total_length,1880,unverified
ENST00000216190,EIF3D,log2_total_length,10.877284133523196,unverified
ENST00000216190,EIF3D,utr5_gc,59.4059405940594,recomputed
ENST00000216190,EIF3D,utr3_gc,41.66666666666667,recomputed
ENST00000216190,EIF3D,cds_gc,51.12325440194293,recomputed
ENST00000216190,EIF3D,transcript_gc,50.90425531914894,unverified
ENST00000216190,EIF3D,gc3,63.387978142076506,recomputed
ENST00000216190,EIF3D,is_dap5_repressed,0,unverified
ENST00000216190,EIF3D,is_dap5_promoted,0,unverified
ENST00000216190,EIF3D,clip_lee_parclip_a_b_d_g_bound,0,unverified
ENST00000216190,EIF3D,clip_lee_parclip_a_b_d_g_5utr,0,unverified
ENST00000216190,EIF3D,clip_lee_parclip_a_b_d_g_cds,0,unverified
ENST00000216190,EIF3D,clip_lee_parclip_d_only_bound,0,unverified
ENST00000216190,EIF3D,clip_lee_parclip_d_only_5utr,0,unverified
ENST00000216190,EIF3D,clip_lee_parclip_d_only_cds,0,unverified
ENST00000216190,EIF3D,clip_cate_undiff_npcs_bound,1,unverified
ENST00000216190,EIF3D,clip_cate_undiff_npcs_5utr,0,unverified
ENST00000216190,EIF3D,clip_cate_undiff_npcs_cds,1,unverified
ENST00000216190,EIF3D,clip_cate_undiff_npcs_3utr,0,unverified
ENST00000216190,EIF3D,clip_cate_diff_npcs_bound,1,unverified
ENST00000216190,EIF3D,clip_cate_diff_npcs_5utr,0,unverified
ENST00000216190,EIF3D,clip_cate_diff_npcs_cds,1,unverified
ENST00000216190,EIF3D,clip_cate_diff_npcs_3utr,0,unverified
ENST00000216190,EIF3D,clip_lee_int_stress_bound,0,unverified
ENST00000216190,EIF3D,clip_lee_glu_dep_bound,0,unverified
ENST00000216190,EIF3D,dap5_weber_lfc,NA,unverified
ENST00000216190,EIF3D,dap5_polysome_lfc,0.9175102021843136,unverified
ENST00000216190,EIF3D,clip_eif3_count,2,unverified
ENST00000216190,EIF3D,clip_cap_binding_count,0,unverified
ENST00000216190,EIF3D,clip_lee_int_stress_lfc,NA,unverified
ENST00000216190,EIF3D,clip_lee_glu_vs_cm_enrichment,NA,unverified
ENST00000216190,EIF3D,cai,0.8022450271954916,unverified
ENST00000216190,EIF3D,tai,0.3417337021633252,unverified
ENST00000216190,EIF3D,csc,0.49296572006903466,unverified
ENST00000216190,EIF3D,fop,0.4726277372262774,unverified
ENST00000216190,EIF3D,kozak_score,2,unverified
ENST00000216190,EIF3D,kozak_optimal,0,unverified
ENST00000216190,EIF3D,kozak_pwm_score,1.9511787245436134,unverified
ENST00000216190,EIF3D,cnot3_ribo_enrichment,3.2232274151352938,unverified
ENST00000216190,EIF3D,cnot3_weighted_codon_score,0.04484834745741793,unverified
ENST00000216190,EIF3D,zhu2024_ctrl_halflife,4.5007794921359565,unverified
ENST00000216190,EIF3D,zhu2024_cnot3ko_halflife_logfc,1.2616725010712893,unverified
ENST00000216190,EIF3D,hia2026_ctrl_halflife,NA,unverified
ENST00000216190,EIF3D,hia2026_dhx29_halflife_logfc,NA,unverified
ENST00000216190,EIF3D,hia2026_dhx29_occupancy,0.9703170325821171,unverified
ENST00000216190,EIF3D,karner2026_mda231_log2_ct,-6.46899341578199,unverified
ENST00000216190,EIF3D,hia2026_dhx29_kd_rna_lfc,-0.207210565987309,unverified
ENST00000216190,EIF3D,kozak_pwm_score_v2,0.8876152195945799,unverified
ENST00000216190,EIF3D,noderer_tis_efficiency,112,recomputed
ENST00000216190,EIF3D,tai_gtrnadb,0.31606672083734927,unverified
ENST00000216190,EIF3D,gc3_internal,63.43692870201097,recomputed
ENST00000216190,EIF3D,cai_internal,0.8019219339006539,unverified
ENST00000216190,EIF3D,fop_internal,0.4716636197440585,unverified
ENST00000216190,EIF3D,csc_internal,0.39485236561237874,unverified
ENST00000216190,EIF3D,proline_fraction,0.038391224862888484,recomputed
ENST00000216190,EIF3D,ppp_motif_density,0,recomputed
ENST00000216190,EIF3D,max_net_charge_30aa,9,recomputed
ENST00000216190,EIF3D,max_consecutive_aaa,1,recomputed
ENST00000216190,EIF3D,max_consecutive_aag,1,recomputed
ENST00000216190,EIF3D,g4mer_max_resid_utr5,-0.25853460458340444,traced
ENST00000216190,EIF3D,g4mer_max_resid_cds,0.5112287051381826,traced
ENST00000216190,EIF3D,g4mer_max_resid_utr3,-0.06726113158810947,traced
ENST00000216190,EIF3D,g4mer_mean_utr5,0.051428,traced
ENST00000216190,EIF3D,g4mer_mean_cds,0.03972,traced
ENST00000216190,EIF3D,g4mer_mean_utr3,0.025225,traced
ENST00000216190,EIF3D,g4mer_frac_above_utr5,0,traced
ENST00000216190,EIF3D,g4mer_frac_above_cds,0.025,traced
ENST00000216190,EIF3D,g4mer_frac_above_utr3,0,traced
ENST00000216190,EIF3D,hia2026_dhx29_occupancy_tx,0.9703170325821171,traced
ENST00000216190,EIF3D,term_stop_TAA,1,recomputed
ENST00000216190,EIF3D,term_stop_TAG,0,recomputed
ENST00000216190,EIF3D,term_stop_TGA,0,recomputed
ENST00000216190,EIF3D,term_plus4_A,1,recomputed
ENST00000216190,EIF3D,term_plus4_C,0,recomputed
ENST00000216190,EIF3D,term_plus4_G,0,recomputed
ENST00000216190,EIF3D,term_plus4_T,0,recomputed
ENST00000216190,EIF3D,term_window_gc,33.333333333333336,recomputed
ENST00000216190,EIF3D,term_interval_codons,26,recomputed
ENST00000216190,EIF3D,term_readthrough_cridge,0.02130996657006972,recomputed
ENST00000216190,EIF3D,term_log1p_readthrough,0.021086084263856494,unverified
ENST00000216190,EIF3D,clip_cap_binding_count_v2,0,unverified
ENST00000216190,EIF3D,tco_struct_accessibility_cap_proximal,0.5969858313333334,unverified
ENST00000216190,EIF3D,tco_struct_accessibility_aug_context,0.563328654,unverified
ENST00000216190,EIF3D,tco_struct_accessibility_utr5_mean,0.5435325074475248,unverified
ENST00000216190,EIF3D,tco_struct_accessibility_utr5_min,8.749082e-4,unverified
ENST00000216190,EIF3D,tco_struct_accessibility_utr5_sd,0.37674207217242983,unverified
ENST00000216190,EIF3D,tco_struct_accessibility_start_proximal_cds,0.5857766746666667,unverified
ENST00000216190,EIF3D,tco_struct_accessibility_stop_proximal_cds,0.7373868826666667,unverified
ENST00000216190,EIF3D,tco_struct_accessibility_cds_mean,0.4579026048843959,unverified
ENST00000216190,EIF3D,tco_struct_accessibility_cds_min,3.213409e-4,unverified
ENST00000216190,EIF3D,tco_struct_accessibility_cds_sd,0.30096642788334765,unverified
ENST00000216190,EIF3D,tco_struct_accessibility_stop_proximal_utr3,0.5519800430666667,unverified
ENST00000216190,EIF3D,tco_struct_accessibility_distal_utr3,0.43203361392333334,unverified
ENST00000216190,EIF3D,tco_struct_accessibility_utr3_mean,0.43785462341363635,unverified
ENST00000216190,EIF3D,tco_struct_accessibility_utr3_min,3.476299e-4,unverified
ENST00000216190,EIF3D,tco_struct_accessibility_utr3_sd,0.43479160183832316,unverified
ENST00000251636,DHX29,utr5_length,121,recomputed
ENST00000251636,DHX29,utr3_length,433,recomputed
ENST00000251636,DHX29,cds_length,4110,recomputed
ENST00000251636,DHX29,log2_utr5_length,6.930737337562887,unverified
ENST00000251636,DHX29,log2_utr3_length,8.761551232444479,unverified
ENST00000251636,DHX29,log2_cds_length,12.005273656563938,unverified
ENST00000251636,DHX29,total_length,4664,unverified
ENST00000251636,DHX29,log2_total_length,12.187661365739121,unverified
ENST00000251636,DHX29,utr5_gc,66.94214876033058,recomputed
ENST00000251636,DHX29,utr3_gc,32.79445727482679,recomputed
ENST00000251636,DHX29,cds_gc,40.21897810218978,recomputed
ENST00000251636,DHX29,transcript_gc,40.2229845626072,unverified
ENST00000251636,DHX29,gc3,32.99270072992701,recomputed
ENST00000251636,DHX29,is_dap5_repressed,0,unverified
ENST00000251636,DHX29,is_dap5_promoted,0,unverified
ENST00000251636,DHX29,clip_lee_parclip_a_b_d_g_bound,0,unverified
ENST00000251636,DHX29,clip_lee_parclip_a_b_d_g_5utr,0,unverified
ENST00000251636,DHX29,clip_lee_parclip_a_b_d_g_cds,0,unverified
ENST00000251636,DHX29,clip_lee_parclip_d_only_bound,0,unverified
ENST00000251636,DHX29,clip_lee_parclip_d_only_5utr,0,unverified
ENST00000251636,DHX29,clip_lee_parclip_d_only_cds,0,unverified
ENST00000251636,DHX29,clip_cate_undiff_npcs_bound,0,unverified
ENST00000251636,DHX29,clip_cate_undiff_npcs_5utr,0,unverified
ENST00000251636,DHX29,clip_cate_undiff_npcs_cds,0,unverified
ENST00000251636,DHX29,clip_cate_undiff_npcs_3utr,0,unverified
ENST00000251636,DHX29,clip_cate_diff_npcs_bound,0,unverified
ENST00000251636,DHX29,clip_cate_diff_npcs_5utr,0,unverified
ENST00000251636,DHX29,clip_cate_diff_npcs_cds,0,unverified
ENST00000251636,DHX29,clip_cate_diff_npcs_3utr,0,unverified
ENST00000251636,DHX29,clip_lee_int_stress_bound,0,unverified
ENST00000251636,DHX29,clip_lee_glu_dep_bound,0,unverified
ENST00000251636,DHX29,dap5_weber_lfc,NA,unverified
ENST00000251636,DHX29,dap5_polysome_lfc,1.6847129737832314,unverified
ENST00000251636,DHX29,clip_eif3_count,0,unverified
ENST00000251636,DHX29,clip_cap_binding_count,0,unverified
ENST00000251636,DHX29,clip_lee_int_stress_lfc,NA,unverified
ENST00000251636,DHX29,clip_lee_glu_vs_cm_enrichment,NA,unverified
ENST00000251636,DHX29,cai,0.6582320631359765,unverified
ENST00000251636,DHX29,tai,0.33747808075168517,unverified
ENST00000251636,DHX29,csc,-0.1861572493813678,unverified
ENST00000251636,DHX29,fop,0.3739956172388605,unverified
ENST00000251636,DHX29,kozak_score,2,unverified
ENST00000251636,DHX29,kozak_optimal,0,unverified
ENST00000251636,DHX29,kozak_pwm_score,3.885677670134002,unverified
ENST00000251636,DHX29,cnot3_ribo_enrichment,1.2835249237961068,unverified
ENST00000251636,DHX29,cnot3_weighted_codon_score,0.03265756473930102,unverified
ENST00000251636,DHX29,zhu2024_ctrl_halflife,4.982063572264033,unverified
ENST00000251636,DHX29,zhu2024_cnot3ko_halflife_logfc,0.1857823630122604,unverified
ENST00000251636,DHX29,hia2026_ctrl_halflife,NA,unverified
ENST00000251636,DHX29,hia2026_dhx29_halflife_logfc,NA,unverified
ENST00000251636,DHX29,hia2026_dhx29_occupancy,1.0276877316552244,unverified
ENST00000251636,DHX29,karner2026_mda231_log2_ct,-5.183430268401849,unverified
ENST00000251636,DHX29,hia2026_dhx29_kd_rna_lfc,-2.64512902460668,unverified
ENST00000251636,DHX29,kozak_pwm_score_v2,4.086587850937628,unverified
ENST00000251636,DHX29,noderer_tis_efficiency,97,recomputed
ENST00000251636,DHX29,tai_gtrnadb,0.3093192295163488,unverified
ENST00000251636,DHX29,gc3_internal,32.96783625730994,recomputed
ENST00000251636,DHX29,cai_internal,0.6580308722851802,unverified
ENST00000251636,DHX29,fop_internal,0.37353801169590645,unverified
ENST00000251636,DHX29,csc_internal,-0.21824671886552494,unverified
ENST00000251636,DHX29,proline_fraction,0.04678362573099415,recomputed
ENST00000251636,DHX29,ppp_motif_density,0.07309941520467836,recomputed
ENST00000251636,DHX29,max_net_charge_30aa,8,recomputed
ENST00000251636,DHX29,max_consecutive_aaa,2,recomputed
ENST00000251636,DHX29,max_consecutive_aag,2,recomputed
ENST00000251636,DHX29,g4mer_max_resid_utr5,-0.372546103370399,traced
ENST00000251636,DHX29,g4mer_max_resid_cds,0.2917574085759123,traced
ENST00000251636,DHX29,g4mer_max_resid_utr3,0.22540096687858044,traced
ENST00000251636,DHX29,g4mer_mean_utr5,0.030153,traced
ENST00000251636,DHX29,g4mer_mean_cds,0.026074,traced
ENST00000251636,DHX29,g4mer_mean_utr3,0.059117,traced
ENST00000251636,DHX29,g4mer_frac_above_utr5,0,traced
ENST00000251636,DHX29,g4mer_frac_above_cds,0.009852,traced
ENST00000251636,DHX29,g4mer_frac_above_utr3,0,traced
ENST00000251636,DHX29,hia2026_dhx29_occupancy_tx,1.0276877316552244,traced
ENST00000251636,DHX29,term_stop_TAA,0,recomputed
ENST00000251636,DHX29,term_stop_TAG,0,recomputed
ENST00000251636,DHX29,term_stop_TGA,1,recomputed
ENST00000251636,DHX29,term_plus4_A,1,recomputed
ENST00000251636,DHX29,term_plus4_C,0,recomputed
ENST00000251636,DHX29,term_plus4_G,0,recomputed
ENST00000251636,DHX29,term_plus4_T,0,recomputed
ENST00000251636,DHX29,term_window_gc,33.333333333333336,recomputed
ENST00000251636,DHX29,term_interval_codons,2,recomputed
ENST00000251636,DHX29,term_readthrough_cridge,0.12534887614507287,recomputed
ENST00000251636,DHX29,term_log1p_readthrough,0.11809309971050966,unverified
ENST00000251636,DHX29,clip_cap_binding_count_v2,0,unverified
ENST00000251636,DHX29,tco_struct_accessibility_cap_proximal,0.6505419053333333,unverified
ENST00000251636,DHX29,tco_struct_accessibility_aug_context,0.5764072983333334,unverified
ENST00000251636,DHX29,tco_struct_accessibility_utr5_mean,0.49972698371074376,unverified
ENST00000251636,DHX29,tco_struct_accessibility_utr5_min,0.002151338,unverified
ENST00000251636,DHX29,tco_struct_accessibility_utr5_sd,0.3322525217361399,unverified
ENST00000251636,DHX29,tco_struct_accessibility_start_proximal_cds,0.6867454120333334,unverified
ENST00000251636,DHX29,tco_struct_accessibility_stop_proximal_cds,0.6806601,unverified
ENST00000251636,DHX29,tco_struct_accessibility_cds_mean,0.49474850275445253,unverified
ENST00000251636,DHX29,tco_struct_accessibility_cds_min,2.716208e-4,unverified
ENST00000251636,DHX29,tco_struct_accessibility_cds_sd,0.2948046346238186,unverified
ENST00000251636,DHX29,tco_struct_accessibility_stop_proximal_utr3,0.5788431336666666,unverified
ENST00000251636,DHX29,tco_struct_accessibility_distal_utr3,0.7763160833333334,unverified
ENST00000251636,DHX29,tco_struct_accessibility_utr3_mean,0.5015238597852194,unverified
ENST00000251636,DHX29,tco_struct_accessibility_utr3_min,0.009903137,unverified
ENST00000251636,DHX29,tco_struct_accessibility_utr3_sd,0.2847959064931795,unverified
ENST00000265806,R3HCC1,utr5_length,68,recomputed
ENST00000265806,R3HCC1,utr3_length,182,recomputed
ENST00000265806,R3HCC1,cds_length,1323,recomputed
ENST00000265806,R3HCC1,log2_utr5_length,6.108524456778169,unverified
ENST00000265806,R3HCC1,log2_utr3_length,7.515699838284043,unverified
ENST00000265806,R3HCC1,log2_cds_length,10.370687406807217,unverified
ENST00000265806,R3HCC1,total_length,1573,unverified
ENST00000265806,R3HCC1,log2_total_length,10.620219825507487,unverified
ENST00000265806,R3HCC1,utr5_gc,79.41176470588235,recomputed
ENST00000265806,R3HCC1,utr3_gc,55.494505494505496,recomputed
ENST00000265806,R3HCC1,cds_gc,59.48601662887377,recomputed
ENST00000265806,R3HCC1,transcript_gc,59.88556897647807,unverified
ENST00000265806,R3HCC1,gc3,68.70748299319727,recomputed
ENST00000265806,R3HCC1,is_dap5_repressed,0,unverified
ENST00000265806,R3HCC1,is_dap5_promoted,0,unverified
ENST00000265806,R3HCC1,clip_lee_parclip_a_b_d_g_bound,0,unverified
ENST00000265806,R3HCC1,clip_lee_parclip_a_b_d_g_5utr,0,unverified
ENST00000265806,R3HCC1,clip_lee_parclip_a_b_d_g_cds,0,unverified
ENST00000265806,R3HCC1,clip_lee_parclip_d_only_bound,0,unverified
ENST00000265806,R3HCC1,clip_lee_parclip_d_only_5utr,0,unverified
ENST00000265806,R3HCC1,clip_lee_parclip_d_only_cds,0,unverified
ENST00000265806,R3HCC1,clip_cate_undiff_npcs_bound,1,unverified
ENST00000265806,R3HCC1,clip_cate_undiff_npcs_5utr,0,unverified
ENST00000265806,R3HCC1,clip_cate_undiff_npcs_cds,0,unverified
ENST00000265806,R3HCC1,clip_cate_undiff_npcs_3utr,1,unverified
ENST00000265806,R3HCC1,clip_cate_diff_npcs_bound,1,unverified
ENST00000265806,R3HCC1,clip_cate_diff_npcs_5utr,0,unverified
ENST00000265806,R3HCC1,clip_cate_diff_npcs_cds,0,unverified
ENST00000265806,R3HCC1,clip_cate_diff_npcs_3utr,1,unverified
ENST00000265806,R3HCC1,clip_lee_int_stress_bound,0,unverified
ENST00000265806,R3HCC1,clip_lee_glu_dep_bound,0,unverified
ENST00000265806,R3HCC1,dap5_weber_lfc,NA,unverified
ENST00000265806,R3HCC1,dap5_polysome_lfc,-0.96252786105577115,unverified
ENST00000265806,R3HCC1,clip_eif3_count,2,unverified
ENST00000265806,R3HCC1,clip_cap_binding_count,0,unverified
ENST00000265806,R3HCC1,clip_lee_int_stress_lfc,NA,unverified
ENST00000265806,R3HCC1,clip_lee_glu_vs_cm_enrichment,NA,unverified
ENST00000265806,R3HCC1,cai,0.7762263082720964,unverified
ENST00000265806,R3HCC1,tai,0.31533368862118905,unverified
ENST00000265806,R3HCC1,csc,0.16342166702051208,unverified
ENST00000265806,R3HCC1,fop,0.475,unverified
ENST00000265806,R3HCC1,kozak_score,0,unverified
ENST00000265806,R3HCC1,kozak_optimal,0,unverified
ENST00000265806,R3HCC1,kozak_pwm_score,3.946817964947906,unverified
ENST00000265806,R3HCC1,cnot3_ribo_enrichment,2.7052275688902476,unverified
ENST00000265806,R3HCC1,cnot3_weighted_codon_score,0.088822782230874045,unverified
ENST00000265806,R3HCC1,zhu2024_ctrl_halflife,5.549811001314189,unverified
ENST00000265806,R3HCC1,zhu2024_cnot3ko_halflife_logfc,0.3184020299635061,unverified
ENST00000265806,R3HCC1,hia2026_ctrl_halflife,NA,unverified
ENST00000265806,R3HCC1,hia2026_dhx29_halflife_logfc,NA,unverified
ENST00000265806,R3HCC1,hia2026_dhx29_occupancy,0.9391820494409107,unverified
ENST00000265806,R3HCC1,karner2026_mda231_log2_ct,-5.60321085475307,unverified
ENST00000265806,R3HCC1,hia2026_dhx29_kd_rna_lfc,-0.158490714649473,unverified
ENST00000265806,R3HCC1,kozak_pwm_score_v2,NA,unverified
ENST00000265806,R3HCC1,noderer_tis_efficiency,NA,recomputed
ENST00000265806,R3HCC1,tai_gtrnadb,0.29410173446024557,unverified
ENST00000265806,R3HCC1,gc3_internal,68.86363636363636,recomputed
ENST00000265806,R3HCC1,cai_internal,0.7762263082720964,unverified
ENST00000265806,R3HCC1,fop_internal,0.475,unverified
ENST00000265806,R3HCC1,csc_internal,0.05079953016524714,unverified
ENST00000265806,R3HCC1,proline_fraction,0.07727272727272727,recomputed
ENST00000265806,R3HCC1,ppp_motif_density,0,recomputed
ENST00000265806,R3HCC1,max_net_charge_30aa,9,recomputed
ENST00000265806,R3HCC1,max_consecutive_aaa,1,recomputed
ENST00000265806,R3HCC1,max_consecutive_aag,2,recomputed
ENST00000265806,R3HCC1,g4mer_max_resid_utr5,-0.4284477197876129,traced
ENST00000265806,R3HCC1,g4mer_max_resid_cds,0.39104846933882564,traced
ENST00000265806,R3HCC1,g4mer_max_resid_utr3,-0.33207560744562026,traced
ENST00000265806,R3HCC1,g4mer_mean_utr5,0.022012,traced
ENST00000265806,R3HCC1,g4mer_mean_cds,0.087446,traced
ENST00000265806,R3HCC1,g4mer_mean_utr3,0.022124,traced
ENST00000265806,R3HCC1,g4mer_frac_above_utr5,0,traced
ENST00000265806,R3HCC1,g4mer_frac_above_cds,0.078125,traced
ENST00000265806,R3HCC1,g4mer_frac_above_utr3,0,traced
ENST00000265806,R3HCC1,hia2026_dhx29_occupancy_tx,0.9391820494409107,traced
ENST00000265806,R3HCC1,term_stop_TAA,0,recomputed
ENST00000265806,R3HCC1,term_stop_TAG,0,recomputed
ENST00000265806,R3HCC1,term_stop_TGA,1,recomputed
ENST00000265806,R3HCC1,term_plus4_A,0,recomputed
ENST00000265806,R3HCC1,term_plus4_C,0,recomputed
ENST00000265806,R3HCC1,term_plus4_G,1,recomputed
ENST00000265806,R3HCC1,term_plus4_T,0,recomputed
ENST00000265806,R3HCC1,term_window_gc,66.66666666666667,recomputed
ENST00000265806,R3HCC1,term_interval_codons,14,recomputed
ENST00000265806,R3HCC1,term_readthrough_cridge,0.09584051978021736,recomputed
ENST00000265806,R3HCC1,term_log1p_readthrough,0.09152166678861266,unverified
ENST00000265806,R3HCC1,clip_cap_binding_count_v2,0,unverified
ENST00000265806,R3HCC1,tco_struct_accessibility_cap_proximal,0.3533746007,unverified
ENST00000265806,R3HCC1,tco_struct_accessibility_aug_context,0.5808755056666667,unverified
ENST00000265806,R3HCC1,tco_struct_accessibility_utr5_mean,0.45482483663235296,unverified
ENST00000265806,R3HCC1,tco_struct_accessibility_utr5_min,0.003227461,unverified
ENST00000265806,R3HCC1,tco_struct_accessibility_utr5_sd,0.31697776891575735,unverified
ENST00000265806,R3HCC1,tco_struct_accessibility_start_proximal_cds,0.5411847522666666,unverified
ENST00000265806,R3HCC1,tco_struct_accessibility_stop_proximal_cds,0.28074320402,unverified
ENST00000265806,R3HCC1,tco_struct_accessibility_cds_mean,0.43938107860136055,unverified
ENST00000265806,R3HCC1,tco_struct_accessibility_cds_min,4.702946e-4,unverified
ENST00000265806,R3HCC1,tco_struct_accessibility_cds_sd,0.2955673061929449,unverified
ENST00000265806,R3HCC1,tco_struct_accessibility_stop_proximal_utr3,0.39438286533333333,unverified
ENST00000265806,R3HCC1,tco_struct_accessibility_distal_utr3,0.4888776220666667,unverified
ENST00000265806,R3HCC1,tco_struct_accessibility_utr3_mean,0.4569013062813187,unverified
ENST00000265806,R3HCC1,tco_struct_accessibility_utr3_min,7.576352e-4,unverified
ENST00000265806,R3HCC1,tco_struct_accessibility_utr3_sd,0.35714438479198524,unverified
ENST00000305943,RNF187,utr5_length,107,recomputed
ENST00000305943,RNF187,utr3_length,2303,recomputed
ENST00000305943,RNF187,cds_length,708,recomputed
ENST00000305943,RNF187,log2_utr5_length,6.754887502163468,unverified
ENST00000305943,RNF187,log2_utr3_length,11.169925001442312,unverified
ENST00000305943,RNF187,log2_cds_length,9.469641817239516,unverified
ENST00000305943,RNF187,total_length,3118,unverified
ENST00000305943,RNF187,log2_total_length,11.606867837374152,unverified
ENST00000305943,RNF187,utr5_gc,75.70093457943925,recomputed
ENST00000305943,RNF187,utr3_gc,54.1033434650456,recomputed
ENST00000305943,RNF187,cds_gc,71.045197740113,recomputed
ENST00000305943,RNF187,transcript_gc,58.691468890314304,unverified
ENST00000305943,RNF187,gc3,87.71186440677967,recomputed
ENST00000305943,RNF187,is_dap5_repressed,0,unverified
ENST00000305943,RNF187,is_dap5_promoted,0,unverified
ENST00000305943,RNF187,clip_lee_parclip_a_b_d_g_bound,1,unverified
ENST00000305943,RNF187,clip_lee_parclip_a_b_d_g_5utr,1,unverified
ENST00000305943,RNF187,clip_lee_parclip_a_b_d_g_cds,0,unverified
ENST00000305943,RNF187,clip_lee_parclip_d_only_bound,1,unverified
ENST00000305943,RNF187,clip_lee_parclip_d_only_5utr,1,unverified
ENST00000305943,RNF187,clip_lee_parclip_d_only_cds,0,unverified
ENST00000305943,RNF187,clip_cate_undiff_npcs_bound,1,unverified
ENST00000305943,RNF187,clip_cate_undiff_npcs_5utr,0,unverified
ENST00000305943,RNF187,clip_cate_undiff_npcs_cds,0,unverified
ENST00000305943,RNF187,clip_cate_undiff_npcs_3utr,1,unverified
ENST00000305943,RNF187,clip_cate_diff_npcs_bound,1,unverified
ENST00000305943,RNF187,clip_cate_diff_npcs_5utr,0,unverified
ENST00000305943,RNF187,clip_cate_diff_npcs_cds,0,unverified
ENST00000305943,RNF187,clip_cate_diff_npcs_3utr,1,unverified
ENST00000305943,RNF187,clip_lee_int_stress_bound,0,unverified
ENST00000305943,RNF187,clip_lee_glu_dep_bound,0,unverified
ENST00000305943,RNF187,dap5_weber_lfc,NA,unverified
ENST00000305943,RNF187,dap5_polysome_lfc,-0.7990179873694675,unverified
ENST00000305943,RNF187,clip_eif3_count,3,unverified
ENST00000305943,RNF187,clip_cap_binding_count,0,unverified
ENST00000305943,RNF187,clip_lee_int_stress_lfc,NA,unverified
ENST00000305943,RNF187,clip_lee_glu_vs_cm_enrichment,NA,unverified
ENST00000305943,RNF187,cai,0.7909300466319936,unverified
ENST00000305943,RNF187,tai,0.326368116931171,unverified
ENST00000305943,RNF187,csc,0.25869891709924675,unverified
ENST00000305943,RNF187,fop,0.502127659574468,unverified
ENST00000305943,RNF187,kozak_score,0,unverified
ENST00000305943,RNF187,kozak_optimal,0,unverified
ENST00000305943,RNF187,kozak_pwm_score,1.0355434605399179,unverified
ENST00000305943,RNF187,cnot3_ribo_enrichment,2.211066437934828,unverified
ENST00000305943,RNF187,cnot3_weighted_codon_score,0.057651877851796714,unverified
ENST00000305943,RNF187,zhu2024_ctrl_halflife,17.671899750647857,unverified
ENST00000305943,RNF187,zhu2024_cnot3ko_halflife_logfc,0.10849182725668367,unverified
ENST00000305943,RNF187,hia2026_ctrl_halflife,NA,unverified
ENST00000305943,RNF187,hia2026_dhx29_halflife_logfc,NA,unverified
ENST00000305943,RNF187,hia2026_dhx29_occupancy,0.896732701323405,unverified
ENST00000305943,RNF187,karner2026_mda231_log2_ct,-6.342887844864619,unverified
ENST00000305943,RNF187,hia2026_dhx29_kd_rna_lfc,-0.169845312870086,unverified
ENST00000305943,RNF187,kozak_pwm_score_v2,NA,unverified
ENST00000305943,RNF187,noderer_tis_efficiency,NA,recomputed
ENST00000305943,RNF187,tai_gtrnadb,0.30400722069562924,unverified
ENST00000305943,RNF187,gc3_internal,88.08510638297872,recomputed
ENST00000305943,RNF187,cai_internal,0.7909300466319936,unverified
ENST00000305943,RNF187,fop_internal,0.502127659574468,unverified
ENST00000305943,RNF187,csc_internal,0.08128084696520785,unverified
ENST00000305943,RNF187,proline_fraction,0.08085106382978724,recomputed
ENST00000305943,RNF187,ppp_motif_density,0,recomputed
ENST00000305943,RNF187,max_net_charge_30aa,5,recomputed
ENST00000305943,RNF187,max_consecutive_aaa,0,recomputed
ENST00000305943,RNF187,max_consecutive_aag,2,recomputed
ENST00000305943,RNF187,g4mer_max_resid_utr5,-0.3244317008953647,traced
ENST00000305943,RNF187,g4mer_max_resid_cds,0.2151127323571438,traced
ENST00000305943,RNF187,g4mer_max_resid_utr3,0.15459263021178676,traced
ENST00000305943,RNF187,g4mer_mean_utr5,0.079183,traced
ENST00000305943,RNF187,g4mer_mean_cds,0.078482,traced
ENST00000305943,RNF187,g4mer_mean_utr3,0.079623,traced
ENST00000305943,RNF187,g4mer_frac_above_utr5,0,traced
